ad,marka,fiyat,indirimli_fiyat,indirim_orani,url,kategori,site,zaman
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","5199.99","3149.99","39.4","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd610118-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-26sfd6744ft-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı kalın tabanlı deri sneaker","Derimod","6999.99","4899.99","30.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd692718-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert bağcıklı kalın tabanlı deri sneaker","Derimod","5199.99","2599.99","50.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd610118-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah kalın tabanlı desenli deri sneaker","Derimod","4999.99","2499.99","50.0","Derimod","https://derimod.com.tr/products/erkek-siyah-kalin-tabanli-desenli-deri-sneaker-26sfd603214-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı kalın tabanlı deri sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd660018-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah bağcıklı kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-gri-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69046f-5637145341","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","3499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-deri-sneaker-26sfd674618-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı kumaş sneaker","Derimod","4199.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-bagcikli-kalin-tabanli-kumas-sneaker-26sfd62276f-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","4299.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-kahverengi-bagcikli-deri-sneaker-26sfd640118-5637145360","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","3999.99","2799.99","30.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd681518-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı kalın deri sneaker","Derimod","5199.99","3149.99","39.4","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-deri-sneaker-26sfd611518-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert bağcıklı deri casual sneaker","Derimod","3499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-bagcikli-deri-casual-sneaker-26sfd6743ft-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-kahverengi-bagcikli-kalin-tabanli-deri-sneaker-26sfd640318-5637145360","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah deri sneaker","Derimod","7499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-deri-sneaker-26sfd691218-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı kalın tabanlı deri sneaker","Derimod","5499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd611818-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert bağcıklı deri sneaker","Derimod","3999.99","2799.99","30.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-deri-sneaker-26sfd681314-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4199.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd680018-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah bağcıklı kalın tabanlı kumaş sneaker","Derimod","4799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-gri-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69446f-5637145341","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah kalın tabanlı bağcıklı sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-kalin-tabanli-bagcikli-sneaker-26sfd696514-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı deri sneaker","Derimod","3999.99","2799.99","30.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd680518-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","3999.99","3199.99","20.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-deri-sneaker-26sfd680518-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı süet deri sneaker","Derimod","5499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd630510-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-bagcikli-kalin-tabanli-deri-sneaker-26sfd674518-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej kalın tabanlı süet deri sneaker","Derimod","5199.99","3649.99","29.8","Derimod","https://derimod.com.tr/products/erkek-bej-kalin-tabanli-suet-deri-sneaker-26sfd631610-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","5499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd611818-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4299.99","3449.99","19.8","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd660518-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek kahverengi bağcıklı kalın tabanlı deri sneaker","Derimod","4499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd640318-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek gri kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-lacivert-kalin-tabanli-kumas-sneaker-26sfd69026f-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-lacivert-kalin-tabanli-kumas-sneaker-26sfd69026f-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek lacivert kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-siyah-kalin-tabanli-kumas-sneaker-26sfd69026f-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek gri bağcıklı kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-siyah-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69046f-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert deri sneaker","Derimod","7499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-deri-sneaker-26sfd691218-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-26sfd7507ft-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı süet deri sneaker","Derimod","4299.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd640410-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","4999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-deri-sneaker-26sfd640714-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek vizon bağcıklı kumaş sneaker","Derimod","3499.99","2799.99","20.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kumas-sneaker-26sfd68866f-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod fly erkek lacivert bağcıklı kalın tabanlı süet deri sneaker","Derimod","5199.99","2599.99","50.0","Derimod","https://derimod.com.tr/products/derimod-fly-erkek-vizon-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd654210-5637145755","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","6499.99","3499.99","46.2","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-25sfd631418","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri casual sneaker","Derimod","3499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-casual-sneaker-26sfd6740ft-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","5499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd630518-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4499.99","3599.99","20.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd688118-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı kalın tabanlı desenli deri sneaker","Derimod","4199.99","3349.99","20.2","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-desenli-deri-sneaker-26sfd640914-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı baskılı deri sneaker","Derimod","7999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-baskili-deri-sneaker-26sfd698618-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah bağcıklı kumaş sneaker","Derimod","5999.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-bej-bagcikli-kumas-sneaker-26sfd69036f-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah kalın tabanlı bağcıklı deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-bej-kalin-tabanli-bagcikli-deri-sneaker-26sfd688418-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert deri sneaker","Derimod","6999.99","4899.99","30.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-deri-sneaker-26sfd690818-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz deri sneaker","Derimod","6999.99","4899.99","30.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-deri-sneaker-26sfd690818-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek kahverengi bağcıklı deri sneaker","Derimod","4299.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-26sfd640118-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd660018-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz bağcıklı deri sneaker","Derimod","3499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-26sfd674618-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek beyaz deri sneaker","Derimod","7499.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-deri-sneaker-26sfd691218-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah bağcıklı kalın tabanlı kumaş sneaker","Derimod","6299.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-bej-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69156f-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek vizon bağcıklı kalın tabanlı süet deri sneaker","Derimod","5999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-vizon-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd740110-5637145755","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı süet deri sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-gri-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd765010-5637145341","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kumaş sneaker","Derimod","3499.99","2799.99","20.0","Derimod","https://derimod.com.tr/products/erkek-vizon-bagcikli-kumas-sneaker-26sfd68866f-5637145755","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek gri kalın tabanlı bağcıklı deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-kalin-tabanli-bagcikli-deri-sneaker-26sfd696814-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah bağcıklı kalın tabanlı kumaş sneaker","Derimod","6499.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-bej-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69216f-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert bağcıklı kalın tabanlı süet deri sneaker","Derimod","3999.99","3199.99","20.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd680210-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı süet deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-lacivert-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd680210-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı süet deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd696414-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Acbc x derimod erkek beyaz bağcıklı sneaker","Derimod","5499.99","2799.99","49.1","Derimod","https://derimod.com.tr/products/acbc-x-derimod-erkek-siyah-bagcikli-sneaker-25sfd780018","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek gri bağcıklı kalın tabanlı kumaş sneaker","Derimod","7499.99","3499.99","53.3","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-kumas-sneaker-25sfd69416f","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek haki bağcıklı örgülü kalın tabanlı deri sneaker","Derimod","6999.99","4199.99","40.0","Derimod","https://derimod.com.tr/products/erkek-vizon-bagcikli-orgulu-kalin-tabanli-deri-sneaker-25sfd795214","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı sneaker","Derimod","5999.99","2299.99","61.7","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-sneaker-25sfd76016f","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı sneaker","Derimod","4999.99","3499.99","30.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-sneaker-25sfd693314","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı sneaker","Derimod","5799.99","3599.91","37.9","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-sneaker-25sfd69286f","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","5199.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-haki-bagcikli-kalin-tabanli-deri-sneaker-26sfd6124ft-5637145359","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","5499.99","3299.99","40.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-deri-sneaker-26sfd6314ft-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert bağcıklı deri casual sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-casual-sneaker-26sfd6741di-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı süet deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-gri-bagcikli-suet-deri-sneaker-26sfd765110-5637145341","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek açık gri deri sneaker","Derimod","5199.99","3649.99","29.8","Derimod","https://derimod.com.tr/products/erkek-siyah-deri-sneaker-26sfd6321ft-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek bej bağcıklı kumaş sneaker","Derimod","5999.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-siyah-bagcikli-kumas-sneaker-26sfd69036f-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek lacivert kalın tabanlı bağcıklı deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-kalin-tabanli-bagcikli-deri-sneaker-26sfd688218-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı nubuk deri sneaker","Derimod","4299.99","2599.99","39.5","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-nubuk-deri-sneaker-26sfd6754v3-5637145560","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Derimod zero erkek siyah kalın tabanlı kumaş sneaker","Derimod","3799.99","","0.0","Derimod","https://derimod.com.tr/products/derimod-zero-erkek-lacivert-kalin-tabanli-kumas-sneaker-26sfd69176f-5637145413","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","4999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-kalin-tabanli-deri-sneaker-26sfd641018-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı deri sneaker","Derimod","3999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-siyah-bagcikli-deri-sneaker-26sfd674918-5637145339","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı süet deri sneaker","Derimod","6999.99","6299.99","10.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-suet-deri-sneaker-26sfd690610-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek siyah bağcıklı kalın tabanlı deri sneaker","Derimod","6999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-beyaz-bagcikli-kalin-tabanli-deri-sneaker-26sfd690918-5637145326","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
"Erkek bej bağcıklı kalın tabanlı kumaş sneaker","Derimod","5999.99","","0.0","Derimod","https://derimod.com.tr/products/erkek-bej-bagcikli-kalin-tabanli-kumas-sneaker-26sfd69336f-5637145330","Erkek Spor Ayakkabı","2026-06-18T22:29:57"
